Row,hsa-mir-33a,hsa-mir-9-1,hsa-mir-31,hsa-mir-369,hsa-mir-361,hsa-mir-381,hsa-mir-193b,hsa-mir-9-2,hsa-mir-99b,hsa-mir-574,hsa-mir-155,hsa-mir-2110,hsa-mir-1978,hsa-let-7a-1,hsa-mir-365-2,hsa-mir-193a,hsa-mir-511-2,hsa-mir-497,hsa-mir-627,hsa-mir-1271,hsa-mir-1275,hsa-mir-1180,hsa-mir-33b,hsa-mir-423,hsa-mir-24-1,hsa-mir-1249,hsa-mir-370,hsa-mir-103-1,hsa-mir-107,hsa-mir-214,hsa-mir-199a-1,hsa-mir-326,hsa-mir-10b,hsa-let-7e,hsa-mir-376c,hsa-mir-664,hsa-mir-191,hsa-mir-940,hsa-mir-301a,hsa-mir-378,hsa-mir-1977,hsa-mir-455,hsa-mir-330,hsa-mir-17,hsa-mir-376b,hsa-mir-616,hsa-mir-92b,hsa-mir-324,hsa-mir-663,hsa-mir-200c,hsa-mir-188,hsa-mir-433,hsa-mir-1287,hsa-mir-337,hsa-mir-589,hsa-mir-125a,hsa-mir-20b,hsa-mir-125b-1,hsa-mir-382,hsa-mir-219-1,hsa-mir-148a,hsa-mir-421,hsa-mir-127,hsa-mir-320a,hsa-mir-92a-2,hsa-mir-363,hsa-mir-96,hsa-mir-502,hsa-mir-1227,hsa-mir-579,hsa-mir-195,hsa-mir-27b,hsa-mir-429,hsa-mir-99a,hsa-mir-582,hsa-mir-452,hsa-mir-708,hsa-mir-1269,hsa-mir-197,hsa-mir-639,hsa-mir-432,hsa-mir-545,hsa-mir-136,hsa-mir-192,hsa-mir-301b,hsa-mir-1277,hsa-mir-451,hsa-mir-190,hsa-mir-663b,hsa-mir-132,hsa-mir-147b,hsa-mir-28,hsa-mir-196b,hsa-mir-485,hsa-mir-744,hsa-mir-199a-2,hsa-mir-939,hsa-mir-27a,hsa-mir-511-1,hsa-mir-93,hsa-mir-15b,hsa-mir-887,hsa-mir-30e,hsa-mir-1247,hsa-mir-19b-1,hsa-mir-24-2,hsa-mir-365-1,hsa-mir-374b,hsa-mir-598,hsa-mir-18a,hsa-mir-29b-1,hsa-mir-30c-1,hsa-mir-624,hsa-mir-495,hsa-mir-671,hsa-mir-493,hsa-mir-503,hsa-mir-412,hsa-mir-450b,hsa-mir-659,hsa-mir-409,hsa-mir-103-2,hsa-mir-652,hsa-mir-16-1,hsa-mir-139,hsa-mir-29b-2,hsa-mir-551b,hsa-mir-146a,hsa-mir-542,hsa-mir-769,hsa-mir-210,hsa-mir-181a-1,hsa-let-7f-1,hsa-mir-128-1,hsa-mir-505,hsa-mir-379,hsa-mir-149,hsa-mir-23a,hsa-mir-200a,hsa-mir-509-3,hsa-mir-148b,hsa-mir-675,hsa-mir-29c,hsa-mir-183,hsa-mir-338,hsa-mir-133a-1,hsa-mir-1306,hsa-mir-19a,hsa-mir-30c-2,hsa-mir-424,hsa-mir-331,hsa-mir-592,hsa-mir-625,hsa-mir-758,hsa-mir-1226,hsa-mir-889,hsa-let-7i,hsa-mir-1259,hsa-mir-766,hsa-mir-141,hsa-let-7a-2,hsa-mir-185,hsa-mir-26a-1,hsa-mir-552,hsa-let-7c,hsa-mir-642,hsa-mir-376a-1,hsa-mir-152,hsa-mir-217,hsa-mir-877,hsa-let-7f-2,hsa-mir-181a-2,hsa-mir-215,hsa-mir-194-1,hsa-mir-134,hsa-mir-182,hsa-let-7a-3,hsa-mir-339,hsa-mir-362,hsa-mir-450a-1,hsa-mir-509-2,hsa-mir-590,hsa-mir-942,hsa-let-7d,hsa-mir-142,hsa-mir-328,hsa-mir-100,hsa-mir-653,hsa-mir-628,hsa-mir-1-2,hsa-mir-18b,hsa-let-7b,hsa-mir-30b,hsa-mir-550-2,hsa-let-7g,hsa-mir-508,hsa-mir-494,hsa-mir-126,hsa-mir-1976,hsa-mir-320b-2
TCGA.AA.3666.01A,-0.679299,-0.217438,0.509207,-0.599373,-0.587283,-0.067281,-0.268121,-0.243421,1.60689,-0.914754,-0.812682,-0.764641,-0.725335,1.110831,-0.291156,0.47495,-0.423585,-0.707565,-0.299121,0.885599,-0.509339,-0.3548,-0.57294,-0.685412,-1.014563,0.304747,0.735257,0.905011,1.308935,-0.503335,-0.574266,-0.871448,-0.70645,-0.076424,-0.806678,2.163295,-0.535176,-0.72489,-0.614951,0.098344,-0.563123,1.468644,-0.534889,0.928297,-0.852967,0.744082,0.008968,-0.647714,-0.057408,-0.348211,0.007351,-0.987044,-0.189611,-0.728319,-0.799623,1.439616,-0.122587,-0.98562,0.479349,0.781786,-0.438529,-1.036455,-0.420861,-0.794822,1.457302,-0.48227,-1.365484,0.515955,-1.173841,1.14576,-0.523044,-0.761528,-0.893324,-0.733731,-0.531969,0.529017,-0.870825,-0.379327,0.804663,1.053715,0.325269,-0.226147,-0.670173,0.95214,1.025701,-1.239269,-0.722633,-0.975495,-0.152796,0.762478,-0.686398,1.217869,-0.558177,-0.344509,1.05742,-0.487207,1.887558,-0.780297,0.007026,-0.43132,1.479127,-1.437028,0.020008,-0.379039,4.193189,-1.099711,-0.599308,-0.867552,-1.15124,-0.88467,-0.573967,1.318057,-1.2137,-0.673543,1.134003,-0.301917,-0.274862,0.584322,-0.65935,-0.021634,-0.568807,-0.022849,-0.234752,3.102745,-0.531792,-0.724681,-0.125929,0.988051,-1.120486,-0.293755,-0.93488,-0.608712,1.335581,-0.668994,-1.003988,-0.758053,-0.559737,0.116957,1.95155,-0.073382,-0.54476,-0.453161,-0.622448,-1.076484,1.610615,-0.523798,-0.405774,-0.769709,1.146344,-0.816157,-0.518803,-0.649639,-0.425425,-0.748136,-0.477833,-0.342459,-0.758049,-0.716094,-0.34396,0.050732,0.949878,-0.748519,4.280448,0.282702,-0.530657,-0.341407,-0.95732,-1.032276,-0.02638,-0.789412,0.828435,0.874498,-0.433736,0.413514,-0.397932,-1.246534,0.947171,-0.062686,-0.297247,-1.036729,-0.113119,-1.128092,0.302634,1.430687,0.175287,1.763373,-1.024392,-0.409312,-0.478035,-0.930646,-0.722611,1.261772,-0.734809,-0.09783,0.292567,-0.115153,-0.93299,-0.373597,0.583301,-0.644811
TCGA.AA.3877.01A,-0.138658,-0.31387,0.638379,-0.631638,-1.180668,0.698723,-0.884832,-0.347522,0.529367,0.362439,-0.202932,0.234457,0.926376,-0.838045,-0.333307,-0.487747,-0.646816,1.192319,-0.62777,0.088701,-0.528027,-0.239938,0.322832,-1.011406,-0.443118,-0.426972,-0.164534,-1.104933,-0.982194,0.173104,0.538814,0.612282,-0.547112,-0.315912,-0.320877,-0.341799,-0.872556,-0.755,-0.10797,-1.2266,-0.697152,1.548779,1.958573,-1.023794,-0.409707,-0.487775,0.278095,-0.364325,-0.167365,-1.414212,-0.497915,-0.243827,1.843381,-0.063626,1.051079,1.326512,-0.07599,0.350592,0.07504,-1.204951,-0.822545,-0.795143,0.164945,-0.71074,-1.268507,-0.193367,-0.049526,0.269036,2.268376,-0.418551,1.436769,0.855395,-0.570245,0.234015,0.862478,-0.882761,-0.494299,-0.425527,-0.606664,0.944055,-0.135262,-0.276438,-0.213476,-0.908518,-0.043718,-0.627633,1.05546,-1.02117,-0.163854,0.851157,-0.256222,0.171972,-0.684141,0.939113,0.370175,0.590473,1.712796,1.070782,0.479786,-0.889651,0.331405,1.366479,-0.69056,-0.603726,-0.596232,-0.712532,0.185025,-0.949736,1.459361,-0.607612,-0.583866,0.331635,-1.2137,0.2854,3.026334,-0.202642,0.35236,0.190487,-0.788621,0.707651,0.545909,0.966337,-0.609352,0.49748,0.787466,-0.353977,0.097343,-0.18682,-0.211294,-1.178597,-0.189481,-0.904594,-0.596065,0.187318,-0.019002,1.171375,-0.357714,1.293437,-0.685695,-0.140353,-0.325474,-0.199032,0.297904,-0.486451,-0.524107,0.23272,1.204279,-0.960564,-1.609945,0.715461,1.533588,-0.734373,1.179444,0.582936,-0.491071,1.402274,-0.300912,-0.001576,-0.215539,-0.369567,-0.709684,0.102107,0.611311,-0.278307,-0.020531,-0.245328,0.100085,1.249305,-0.561441,0.044181,-1.14576,0.140969,0.518986,-0.970672,0.398065,-0.68515,-0.67357,0.156274,-0.47276,-1.036729,-0.114627,0.123741,-0.575496,-0.838794,0.386461,-0.418899,-0.014113,8.383516,0.237441,0.510859,0.688393,0.053138,-0.705503,0.616151,-1.490541,-0.115212,0.791585,1.018186,-0.827032,-0.89204
TCGA.AA.3952.01A,-0.658837,-0.010379,-0.451843,1.049442,-0.21097,0.161651,-0.137789,-0.020847,0.155143,-0.491,-1.000364,-1.044075,2.899411,-0.828485,1.496241,0.774212,-0.596303,-0.524848,0.978667,1.538089,-0.854717,-0.753171,-0.284467,-0.8458,-0.764097,-0.468608,-0.071462,-0.763079,-0.975242,0.20477,1.860622,-0.65411,0.108854,-0.288835,-0.401403,-0.035294,1.097897,-0.726755,-0.361917,0.739369,2.655621,-0.562406,-0.712981,-1.00325,-0.334026,0.330004,0.834053,-0.764103,0.040482,-1.394829,-0.033849,0.231111,-0.02947,0.553022,-0.978897,1.425126,-0.222299,1.152106,-0.061257,0.188437,-0.398681,-0.647811,0.151712,-0.795421,-0.841746,-0.215232,0.805472,-0.53091,-1.012644,-0.970229,-0.68939,-0.657351,-0.136569,1.132149,-0.715535,-0.493636,0.381767,-0.423863,-1.172331,-0.075203,-0.001039,0.902906,1.176579,-0.828835,-0.562512,0.049647,-0.842754,1.296267,-0.085593,-0.242941,0.305561,-0.281392,0.170366,-0.733607,-0.613722,1.867414,0.267259,-0.734691,-0.538406,-0.645104,-0.002526,0.926131,0.929839,-0.627017,-0.640844,-0.959886,1.306408,-0.746932,-0.636304,-0.863691,-0.744617,0.421994,-0.61483,0.163465,0.506288,-0.007978,-0.504721,0.230979,1.963191,0.358171,-0.396621,-0.626548,-0.784839,-1.041108,0.156523,-0.662419,-0.097239,-0.989895,1.367981,-1.210872,-0.626562,0.719651,-0.458327,-0.565704,-0.923654,0.214561,-0.140824,-0.094083,-0.176171,-0.125521,-0.906045,-0.461958,-0.365332,0.046858,1.939842,-0.211956,-1.106504,-0.093065,-0.307783,0.283045,-0.595191,0.314354,-1.0966,-0.075864,-0.505745,0.065442,-0.782081,-0.583942,-0.393901,-1.258908,-0.868726,-0.564195,-0.038196,0.521766,0.484418,-0.454073,-0.709731,1.722598,0.983897,-0.399045,-0.781478,0.228403,-0.648831,-1.474959,-0.51268,0.409795,-0.891451,-0.516978,0.375636,-0.119618,-0.124527,-0.477632,-0.010454,-0.864968,-0.886964,-0.22898,0.435323,-0.422022,-0.273549,0.048521,-0.155472,-0.546777,-0.283395,-0.711385,-0.78684,-0.110401,-0.529186,-0.001809,-1.191295,-0.87041
TCGA.AA.3966.01A,-0.484387,0.001706,0.011788,-0.823057,-0.136047,-0.676454,-0.831469,0.009523,-0.625373,-0.919017,-0.11043,0.25018,-0.908341,-0.923736,-0.404638,-1.319531,-0.036702,-1.249206,0.513753,-1.091454,-0.618666,1.166139,-0.07474,-0.761479,-0.410128,-1.083569,-0.753592,0.421086,0.532161,-0.881272,-1.130125,-0.471618,1.956165,-0.651604,-0.456369,-0.827589,-1.401934,-0.672842,-0.114762,-1.408966,-0.908311,-0.096322,1.655564,-0.111952,-0.468631,0.730492,0.093916,0.472224,-0.355067,-0.10437,-0.248223,-0.987044,-0.083241,-0.397396,-0.067312,-0.830108,-0.214822,-0.925619,-0.803759,-1.023904,-0.739806,-0.419334,-1.010825,0.82992,-0.520945,0.191724,-0.899579,-0.356045,-1.173841,1.984037,-0.733278,-0.745125,-0.226286,-0.615571,1.587488,0.571357,0.186629,-0.300005,-0.632616,-0.788222,-0.466982,-0.90149,-0.439937,-1.563171,0.483443,0.528496,-0.306177,-0.358085,-0.329214,1.735689,0.097217,-0.41261,-0.908737,-0.756574,-0.825028,-1.10928,-0.459249,-0.729014,-0.093119,-0.194474,-1.036976,-1.274973,-0.884102,1.112463,-0.486522,-0.556681,-0.190604,-0.626312,-1.001932,1.765088,-1.161775,-0.135546,1.496776,-0.591294,-0.823634,-0.432461,-0.221402,-0.181548,0.465294,-0.334792,-0.20662,-0.623731,0.266551,-0.650938,-1.074391,-1.110526,-0.747064,0.84902,-0.299864,-0.988073,-0.659526,-0.869482,0.214604,0.111182,-0.636395,-0.453159,-0.464349,-1.569406,-1.132937,-0.135122,-0.091353,3.030405,-0.356776,-1.010064,-0.630677,-0.095881,-0.779219,0.799269,-0.684335,-0.448725,-0.787955,-0.688661,0.457705,-0.333269,-0.722476,-0.202513,0.917084,-0.496586,-0.340977,-0.375422,-0.88763,0.029517,-1.213305,-1.174885,-0.668527,0.308528,-0.04048,-1.111865,0.021436,-0.307558,0.745818,-1.1739,-0.673474,-0.53614,-0.982742,-0.819263,-0.931328,-0.738739,-0.321154,-0.093357,-0.133367,0.252281,-0.376587,-0.292886,0.140981,-1.265856,0.243128,-0.203121,1.817396,0.413835,2.028321,-1.164546,-0.241883,0.48058,-1.152024,-0.109029,-0.766844,-0.116891,-0.445625,1.044451
TCGA.AA.A02H.01A,0.060233,-0.236336,-0.533435,-0.457777,1.932076,0.603193,0.410567,-0.257479,-1.07403,-0.569227,-0.469239,1.028899,-0.014189,0.073633,-0.096903,-0.481942,-0.487963,0.354815,0.688439,-0.518826,0.18089,-0.581891,-0.288987,1.218621,-0.058752,-0.621034,-0.631771,0.435849,0.313285,-0.302636,-1.131303,-0.663218,0.050074,-0.114237,0.705009,0.88441,0.05538,-0.354386,-1.208885,0.853844,0.355146,-0.460987,-0.302858,0.636264,0.552165,-0.61621,-1.143341,-0.625262,0.173834,1.311873,-0.383803,0.583619,-1.125675,-0.459271,-0.375239,-0.949128,-0.288853,-0.901527,-0.656465,0.118863,0.963642,-0.044916,-0.422434,2.949838,3.691522,-0.555936,1.050029,0.556415,0.038582,-0.124012,1.44036,-0.214966,-0.412326,-0.846864,-0.537971,0.998646,-0.292261,0.224196,-0.538374,-0.072644,-0.090715,-0.536275,-0.323984,-0.154097,-0.810904,-0.592974,0.394568,0.523958,0.425798,0.116726,1.113319,1.545711,-0.917194,-0.11215,-1.117385,-1.112083,0.271847,0.089006,-0.933693,0.271806,0.005516,-0.05459,0.089651,-0.281596,0.464737,0.111002,-0.15571,0.996682,1.237273,0.282893,-0.46531,0.130504,-0.012548,0.315512,0.890208,-0.251329,-0.157382,0.58356,-0.624216,-0.602633,-0.234153,-0.726625,-0.055573,0.085116,-1.019891,-0.51795,-0.790895,0.200596,-0.502615,0.51977,-0.635144,-0.523476,-0.60557,0.07343,-0.541256,-0.352115,-0.252281,0.021912,-0.423451,-0.041542,-0.074434,-0.4603,-0.220993,-0.035551,0.059221,-0.284783,-0.668413,0.971416,1.078,-0.656279,-1.130739,-0.395481,-0.249313,0.062839,-0.477958,-0.342884,-0.807176,0.600375,-0.688951,0.159776,0.055002,0.787557,-1.260148,0.461739,-0.977246,-0.815752,0.28415,-0.85398,0.34581,0.091416,1.177487,-0.412142,-0.032058,3.160602,-0.839492,1.472185,0.117938,-0.369339,0.799483,-0.461901,-0.045053,-0.345453,-0.500007,-0.624071,-0.234348,-0.845194,-0.610364,-0.334007,-1.418709,0.407846,0.081615,-0.848965,1.075571,0.549709,-0.013737,-0.067096,0.079398,-0.671176,0.401908,2.478446
TCGA.AA.A02E.01A,-0.497573,0.532401,-0.475962,0.381484,0.968575,2.016381,0.417603,0.516459,-0.246126,2.491474,1.067943,1.634889,-0.159181,0.126124,0.290486,-0.544049,0.955098,3.12645,0.779535,-0.099942,0.050167,0.517804,-0.496986,1.583196,1.480713,-0.356098,0.444437,0.511866,0.317076,0.250969,-0.771694,0.791986,1.005294,1.01635,1.274571,0.675014,0.370571,-0.212207,-0.753177,1.788283,-0.747225,-1.180304,0.591023,-0.847678,1.111458,-0.938099,-0.177976,0.573771,-0.251086,0.573186,-0.479754,0.110877,0.021961,1.137839,-0.133808,0.88457,-0.213241,0.808843,-0.238124,-0.16391,-0.692778,-0.739887,0.696942,1.114522,-0.072141,0.462935,-0.724371,-0.331315,-0.156835,-0.60683,3.865157,1.030316,0.998308,-0.164562,-0.52515,-0.417233,-0.031483,-0.431021,-0.233584,-0.736917,1.256104,-0.506222,0.19819,-0.732183,-0.790661,0.567817,1.125165,2.308644,-0.250068,0.978956,2.032909,2.649157,-0.887321,1.885093,-0.70948,-0.796799,-0.778086,0.213689,0.258349,-0.241473,-0.319409,2.083242,0.162464,1.479767,-0.79421,0.346675,-0.077853,1.069363,1.18353,-0.08533,0.189355,-0.41942,0.675459,0.59258,0.18478,0.246698,-0.484703,1.349863,-0.670973,0.061929,0.549211,-0.67837,-0.201353,-0.472395,1.988445,0.212432,-0.184444,0.239314,-0.785645,-0.880761,-0.54925,0.709242,-0.067538,-0.206567,0.387133,0.250313,0.516378,-1.084062,-0.060468,-0.126985,-0.135373,-0.456429,1.374828,-0.952475,1.260701,1.727641,-0.005717,-0.360567,1.269524,-0.769022,-0.656149,0.323638,-0.429127,0.167713,-0.466093,0.437806,0.514579,-0.663643,0.4377,-0.378527,0.095757,0.813205,-1.004568,-0.742322,-0.177321,0.289109,0.734909,0.589338,0.990376,0.13416,0.543548,-0.01427,0.349883,0.544809,-0.00889,-0.934541,0.182249,-0.032072,-0.184665,0.168716,-0.13125,-0.479137,-0.425771,-0.251311,-0.244311,-0.363084,0.816018,-0.24862,-0.754563,2.791879,-0.075567,-0.008256,0.833157,-0.560769,0.717966,-0.112023,1.614647,0.471359,1.455645,0.620781
TCGA.AA.A02J.01A,0.478893,-0.23281,-0.462188,0.879036,2.964237,1.708894,1.019389,-0.247299,-0.118295,2.633558,-0.20656,-0.114897,1.391088,-0.1839,2.213605,0.004192,0.607263,0.785838,0.477996,1.387736,-0.045887,1.343937,-0.274968,1.725261,-0.011564,0.216929,1.511717,-0.180529,-0.409223,2.162995,0.496742,4.42595,0.993214,0.397509,3.105934,1.63701,1.816334,3.149422,3.381213,0.795503,0.756926,1.207852,1.350267,-0.001748,0.024983,-0.680583,-0.630078,1.873024,-0.355067,0.475531,7.704796,0.48502,0.054452,2.70149,0.779719,0.508052,-0.331694,1.526816,1.513172,0.656115,1.145254,4.522976,1.977203,0.049174,0.40173,-0.510157,-0.526924,2.123243,4.280458,-1.138896,0.631756,-0.0295,5.323835,3.271866,-0.148049,1.071247,-0.045231,0.02918,2.066935,-0.972903,1.219595,3.197637,1.090522,-0.55443,0.413986,1.183624,0.133582,1.079703,-0.261435,-0.234155,-0.445791,1.14381,0.769491,2.555752,0.422357,0.453181,1.683259,-0.050802,-0.769272,1.874619,-0.2139,3.005216,-0.572655,-0.294808,-1.036577,0.399686,3.560101,3.835167,-0.334437,1.87491,0.230394,1.149149,0.474922,1.106285,2.069658,0.146873,-0.854394,-0.75065,-0.69296,-0.947313,0.343793,0.272941,3.059615,-1.346671,1.946885,0.306024,-0.180001,-0.453707,-0.421837,1.35448,-0.174172,-0.427566,0.551742,0.917075,4.377257,0.253959,1.19615,0.312377,0.607595,-0.113467,0.946017,0.071768,0.204476,0.507595,-0.667706,0.043792,2.650823,-0.567716,0.215544,0.579978,1.210694,0.461795,0.097507,0.357354,5.694227,0.526567,1.114616,0.305004,0.545804,1.419793,-0.334643,0.3199,-0.369253,0.528787,0.363957,-0.786207,0.438923,1.141324,0.217174,2.237545,-0.114704,-0.252871,-0.270552,0.391034,0.245365,-0.356563,-0.422812,3.33991,0.013634,1.872482,-0.09748,2.626069,-0.583114,1.780917,-1.048379,1.785151,0.141049,0.222554,-0.652957,-0.486959,0.389126,-0.115162,1.968264,-0.311188,0.040459,-0.114191,-0.36369,-0.067801,-0.330399,0.354351
TCGA.A6.3810.01A,-0.151052,-0.386113,0.008389,1.051767,-0.647562,0.344573,-0.257901,-0.351314,-0.282796,-0.126507,-0.53108,-0.702696,-0.424411,-0.198547,-0.156714,1.020401,-0.178403,-0.741741,-0.841053,0.898056,-0.044747,-0.507184,0.752601,-0.497887,-0.479784,0.544345,0.939186,-0.939866,-0.593241,0.88071,2.437237,-0.16447,-1.069299,-0.192662,-0.162624,0.793262,-1.376652,-0.465727,-0.092665,-1.582227,-0.523172,-0.285812,0.187796,-0.523755,-0.303475,-0.73827,-0.020956,0.165617,-0.296896,-1.350823,0.081229,-0.987044,0.375348,1.005454,-0.891828,0.551902,-0.290245,2.32097,0.571599,-0.816682,0.088912,-0.513811,1.278233,-0.724619,-0.40812,-0.664661,-0.998905,-0.393951,-0.320405,-0.692405,-0.605912,0.584399,-0.550915,1.289301,-0.604676,-0.474717,0.306647,-0.432297,-1.049168,2.195599,0.418605,-0.610663,1.694404,-1.260349,-0.787601,-0.481048,-0.248444,-0.499883,-0.117529,0.142637,-0.376896,-0.948246,2.452851,0.185568,-0.366756,2.420808,-0.395421,1.184219,-0.459946,-1.21743,0.081208,-0.04687,-0.838738,-0.596244,-0.526821,0.25938,-0.684566,-0.524688,-0.170873,-0.182442,-0.561916,-1.352233,-0.156823,0.621966,-0.879502,0.696356,-0.762841,-0.517469,-0.193815,0.789301,0.133297,0.741683,-0.476838,-0.101755,-0.754115,-0.650607,0.355721,-0.987584,0.277461,-0.686965,-0.498605,-0.461985,-0.505059,-0.412492,-0.748224,1.906268,0.022724,1.06377,-1.035502,-0.134744,-1.458217,-0.417778,0.381041,-1.055255,-0.713364,-0.23001,-0.54801,-0.736581,-1.337445,-0.153745,0.292226,-0.619874,-1.21224,0.12608,-0.435612,0.866211,-0.715029,-0.494947,-1.099487,-1.09603,-0.189969,-0.798393,-0.759133,-0.178586,0.635575,-0.468873,-0.520379,1.985847,-0.207117,-0.617183,-0.63583,-0.240795,-0.591657,-1.395144,0.371731,-1.156461,-0.200473,0.16832,-0.670744,-0.632102,-0.135539,-0.794913,-0.929329,-0.984645,-0.290537,-0.129537,2.436652,-0.200701,0.053126,-0.405345,0.745001,-0.042885,-0.68914,-0.500183,-1.157417,-0.113026,1.561212,-0.79154,-0.423363,-0.702562
TCGA.A6.3808.01A,-0.541396,-0.193521,-0.498527,-0.670769,-1.702811,-0.90716,-0.853599,-0.18671,0.268982,-0.330507,-0.825895,-0.460068,-0.358667,-1.238945,-0.710148,-0.055873,-0.008385,1.483424,-1.006055,0.591441,-0.641899,-0.995594,-0.563737,-1.788818,-0.688773,-0.655838,-0.550088,-1.670515,-1.84293,0.254719,0.424228,0.007353,0.426019,-0.203573,-0.335963,-1.253204,-1.975045,-0.595581,-0.819421,-1.478277,-0.877536,-0.906303,-1.003935,-1.678373,0.302057,-0.901402,-0.54549,-0.768163,-0.293929,-1.913517,-0.379342,-0.018727,0.08645,-0.683195,-0.820614,0.540759,0.109782,2.134395,-1.177089,-0.592849,-1.962973,-0.973575,0.010975,-0.782804,-1.362842,1.589684,-1.479499,-1.398239,-1.173841,-0.200379,1.729771,0.803837,-1.342406,3.419061,-0.429196,-1.128069,-0.427463,-0.433707,-1.086172,-0.140385,-0.409284,-0.582876,-0.651671,-1.750233,-1.073749,-0.442385,-0.349762,-1.472855,-0.231229,-0.08032,-0.633753,0.398099,-0.825252,-0.182194,-0.901126,0.399192,-0.844678,-0.061487,0.153399,-1.353464,-1.342423,-0.706505,-0.519055,-0.581049,-1.286326,-1.532661,-0.840556,-1.082205,-0.967006,-1.003265,-1.253544,0.293167,-1.2137,-0.387073,-1.41878,-0.530818,-0.748032,-0.599687,-1.125219,-0.689936,-0.54062,-0.379962,-1.428455,-1.446903,4.705267,-1.187302,-0.454024,-1.035202,-1.005518,-1.56221,-0.838058,-0.988719,-0.663668,-0.822461,-0.874212,0.494211,-0.230342,-1.155789,-1.691825,-0.134458,-2.115027,-0.313196,1.064805,-1.101327,-0.629678,2.362427,-0.737423,-1.359059,-1.791064,-1.055768,-0.48608,-0.663541,-1.013155,-0.414933,-0.420985,0.177466,-1.382614,-0.753183,-0.82001,-1.810122,-1.321463,-1.279567,-0.932475,-1.207306,3.120351,-0.789753,-0.498098,0.475214,-0.579579,-0.42739,-1.98308,-0.30647,-0.852845,-2.275765,-0.527152,-1.301667,-1.202557,-0.693042,-0.756354,-0.824099,-0.135261,-1.449647,-1.306438,-1.286544,-0.782384,-0.126041,2.312964,-0.291678,-0.584628,3.819829,0.091373,0.338012,-0.971327,-0.770745,-2.17469,-0.114897,-0.558507,-0.855684,-1.18359,-0.864226
TCGA.A6.3809.01A,-0.05955,-0.357343,1.841724,0.352217,-1.157459,1.159922,-0.354611,-0.371674,-0.520988,-0.792544,3.132437,-0.398896,0.10342,-0.297595,-0.185458,0.030445,0.746986,-1.498701,-0.290672,0.554625,-0.680388,-0.346724,0.865163,-0.7383,-1.196854,1.71943,-0.401746,-1.059389,-0.557423,0.059682,0.703389,-0.43108,-0.66463,-0.707972,-0.100292,-1.379743,-1.044319,0.403898,-0.125878,-0.783663,-0.311157,0.60463,0.71039,-0.203616,0.093167,0.058827,1.336353,-0.502158,0.245905,-0.51002,-0.401952,0.599346,0.959863,-0.296138,0.502719,-0.515047,-0.16237,-0.807839,0.276926,0.132118,-0.557893,-0.214389,0.140777,-0.670613,-0.875186,-0.36682,-1.363919,-0.345401,-0.439104,-1.138896,-0.317216,-0.286339,-0.173866,-0.706538,1.865277,-0.625187,-0.1711,-0.42749,-0.52061,0.391006,0.127355,-0.217321,-0.377746,0.06127,-0.216872,0.066263,-0.115595,-0.115346,-0.04771,1.407919,1.460809,-0.603054,-0.659496,-0.337875,1.135924,0.761764,1.103118,0.659225,-0.362077,-0.87412,0.889066,-0.838623,-0.304717,-0.416698,-0.46707,-1.135214,-0.018422,-0.763728,1.135475,0.211092,-0.569091,3.140514,0.606067,-0.669313,-1.282181,0.169845,-0.26747,0.264203,-0.547024,0.873779,0.691124,1.197461,0.674946,0.696522,0.21813,-0.625754,-0.405461,-0.524528,0.407537,0.069055,1.028809,-0.584753,-0.009252,1.369494,1.964863,1.524462,-0.311005,0.231331,2.360849,-0.121037,-0.01022,-0.460015,0.440534,-0.76005,0.630091,-0.714751,0.597901,-0.735845,-1.850258,1.031602,1.43921,-0.732263,1.065739,0.821391,0.018422,0.582312,-0.055338,0.433009,-0.749547,1.916159,-0.255315,1.033061,2.088984,-1.147121,-0.724364,1.10153,-0.95732,1.03518,-1.002343,1.286433,-0.28894,0.284986,-0.24959,-0.524663,0.558827,-0.98787,-0.249812,-0.449568,-0.820098,-0.688379,-0.140985,-0.085464,0.225016,-0.36735,0.875221,-1.18976,-0.676277,-0.209044,1.204914,-0.899525,1.412895,0.236588,-0.801531,1.220455,-1.138715,-0.114031,0.294039,-0.258555,-0.485314,-0.754803
